2025-06-17 21:18:43
density=1,type_number=20,gamma=1,w_std=5,r_min=0,dist_hyperpara=10,dist_type=poisson
gamma OFF SAM
1,1.0,0.701
2,1.0,0.75
3,1.0,0.743
4,1.0,0.725
5,1.0,0.759
6,1.0,0.753
7,1.0,0.771
8,1.0,0.757
9,1.0,0.778
10,1.0,0.764
