2025-06-17 21:18:20
density=1,type_number=20,gamma=1,w_std=5,r_min=0,dist_hyperpara=10,dist_type=poisson
gamma OFF SAM
1,1.0,0.709
2,1.0,0.741
3,1.0,0.803
4,1.0,0.776
5,1.0,0.811
6,1.0,0.81
7,1.0,0.822
8,1.0,0.814
9,1.0,0.775
10,1.0,0.801
