2025-06-17 21:06:11
density=1,type_number=20,gamma=1,w_std=5,r_min=0,dist_hyperpara=10,dist_type=poisson
gamma OFF SAM
1,1.0,0.746
2,1.0,0.801
3,1.0,0.808
4,1.0,0.808
5,1.0,0.788
6,1.0,0.843
7,1.0,0.824
8,1.0,0.765
9,1.0,0.783
10,1.0,0.802
