2025-06-17 21:17:13
density=1,type_number=20,gamma=1,w_std=5,r_min=0,dist_hyperpara=10,dist_type=uni_fix_b
gamma OFF SAM
1,1.0,0.745
2,1.0,0.779
3,1.0,0.788
4,1.0,0.792
5,1.0,0.793
6,1.0,0.781
7,1.0,0.794
8,1.0,0.794
9,1.0,0.813
10,1.0,0.818
