2025-06-17 21:04:32
density=1,type_number=20,gamma=1,w_std=5,r_min=0,dist_hyperpara=10,dist_type=uni_fix_b
gamma OFF SAM
1,1.0,0.679
2,1.0,0.76
3,1.0,0.749
4,1.0,0.789
5,1.0,0.776
6,1.0,0.772
7,1.0,0.769
8,1.0,0.775
9,1.0,0.772
10,1.0,0.792
