2025-06-17 21:14:47
density=1,type_number=20,gamma=1,w_std=5,r_min=0,dist_hyperpara=10,dist_type=geo_new
gamma OFF SAM
1,1.0,0.707
2,1.0,0.841
3,1.0,0.879
4,1.0,0.868
5,1.0,0.904
6,1.0,0.906
7,1.0,0.918
8,1.0,0.902
9,1.0,0.899
10,1.0,0.892
